year,iter,data,scenario,biol,code,metric
2042,151,2064.3775307224,om11_2,CJM,tun29,C
2043,151,2010.77770266521,om11_2,CJM,tun29,C
2044,151,1992.15184161985,om11_2,CJM,tun29,C
2045,151,2088.83308850943,om11_2,CJM,tun29,C
2046,151,2008.68871118073,om11_2,CJM,tun29,C
2047,151,2068.14443853453,om11_2,CJM,tun29,C
2048,151,2087.91880304905,om11_2,CJM,tun29,C
2049,151,2079.6877045108,om11_2,CJM,tun29,C
2050,151,2005.14431281347,om11_2,CJM,tun29,C
2025,158,1385.8907626811,om11_2,CJM,tun29,C
2026,158,1178.19060087487,om11_2,CJM,tun29,C
2027,158,1162.71092150192,om11_2,CJM,tun29,C
2028,158,992.5752224682,om11_2,CJM,tun29,C
2029,158,1069.45454535068,om11_2,CJM,tun29,C
2030,158,1101.73086160123,om11_2,CJM,tun29,C
2031,158,1017.68283875604,om11_2,CJM,tun29,C
2032,158,1031.15248763675,om11_2,CJM,tun29,C
2033,158,989.799421830144,om11_2,CJM,tun29,C
2034,158,1049.06964794392,om11_2,CJM,tun29,C
2035,158,983.057253964462,om11_2,CJM,tun29,C
2036,158,1012.63777576884,om11_2,CJM,tun29,C
2037,158,852.889331390214,om11_2,CJM,tun29,C
2038,158,737.141890834909,om11_2,CJM,tun29,C
2039,158,616.782002768609,om11_2,CJM,tun29,C
2040,158,584.360836352072,om11_2,CJM,tun29,C
2041,158,717.738837391763,om11_2,CJM,tun29,C
2042,158,751.374116321433,om11_2,CJM,tun29,C
2043,158,691.43745305247,om11_2,CJM,tun29,C
2044,158,606.270066886316,om11_2,CJM,tun29,C
2045,158,650.115144342913,om11_2,CJM,tun29,C
2046,158,595.603294896815,om11_2,CJM,tun29,C
2047,158,573.661647600867,om11_2,CJM,tun29,C
2048,158,703.608737789871,om11_2,CJM,tun29,C
2049,158,838.110889172513,om11_2,CJM,tun29,C
2050,158,1024.69803078409,om11_2,CJM,tun29,C
2025,165,1385.8907626811,om11_2,CJM,tun29,C
2026,165,1192.06662909596,om11_2,CJM,tun29,C
2027,165,1147.426404218,om11_2,CJM,tun29,C
2028,165,1254.33672110961,om11_2,CJM,tun29,C
2029,165,1402.32627212967,om11_2,CJM,tun29,C
2030,165,1611.92445675583,om11_2,CJM,tun29,C
2031,165,1428.30231574507,om11_2,CJM,tun29,C
2032,165,1446.55593293131,om11_2,CJM,tun29,C
2033,165,1480.57103137359,om11_2,CJM,tun29,C
2034,165,1400.20753167154,om11_2,CJM,tun29,C
2035,165,1233.06908012535,om11_2,CJM,tun29,C
2036,165,1115.3457949286,om11_2,CJM,tun29,C
2037,165,1205.35462228603,om11_2,CJM,tun29,C
2038,165,1240.34733152815,om11_2,CJM,tun29,C
2039,165,1287.92368689334,om11_2,CJM,tun29,C
2040,165,1434.10637829705,om11_2,CJM,tun29,C
2041,165,1666.46933881886,om11_2,CJM,tun29,C
2042,165,1734.6921321158,om11_2,CJM,tun29,C
2043,165,1657.27433328791,om11_2,CJM,tun29,C
2044,165,1908.46665004851,om11_2,CJM,tun29,C
2045,165,2059.6861576765,om11_2,CJM,tun29,C
2046,165,2065.20977726086,om11_2,CJM,tun29,C
2047,165,1996.46279261107,om11_2,CJM,tun29,C
2048,165,2049.59597317512,om11_2,CJM,tun29,C
2049,165,2023.03907663608,om11_2,CJM,tun29,C
2050,165,1725.24044361834,om11_2,CJM,tun29,C
2025,177,1385.8907626811,om11_2,CJM,tun29,C
2026,177,1186.24496558777,om11_2,CJM,tun29,C
2027,177,1151.79199918096,om11_2,CJM,tun29,C
2028,177,1102.75358936882,om11_2,CJM,tun29,C
2029,177,1127.22192249452,om11_2,CJM,tun29,C
2030,177,1340.77541859064,om11_2,CJM,tun29,C
2031,177,1649.10402368605,om11_2,CJM,tun29,C
2032,177,1938.77976360317,om11_2,CJM,tun29,C
2033,177,1651.08570989172,om11_2,CJM,tun29,C
2034,177,1597.54020502565,om11_2,CJM,tun29,C
2035,177,1588.618160453,om11_2,CJM,tun29,C
2036,177,1628.40718749771,om11_2,CJM,tun29,C
2037,177,1687.82983055553,om11_2,CJM,tun29,C
2038,177,1473.51364397726,om11_2,CJM,tun29,C
2039,177,1347.0843606329,om11_2,CJM,tun29,C
2040,177,1163.72189112704,om11_2,CJM,tun29,C
2041,177,973.802927844164,om11_2,CJM,tun29,C
2042,177,810.053335373173,om11_2,CJM,tun29,C
2043,177,728.657136944015,om11_2,CJM,tun29,C
2044,177,820.269654360366,om11_2,CJM,tun29,C
2045,177,856.853085090672,om11_2,CJM,tun29,C
2046,177,1007.72452032371,om11_2,CJM,tun29,C
2047,177,1161.21373627945,om11_2,CJM,tun29,C
2048,177,1197.66647156219,om11_2,CJM,tun29,C
2049,177,1015.0681236341,om11_2,CJM,tun29,C
2050,177,968.554936437723,om11_2,CJM,tun29,C
2025,186,1385.8907626811,om11_2,CJM,tun29,C
2026,186,1201.4997082587,om11_2,CJM,tun29,C
2027,186,1132.03712744565,om11_2,CJM,tun29,C
2028,186,1053.74353917282,om11_2,CJM,tun29,C
2029,186,1104.38535116873,om11_2,CJM,tun29,C
2030,186,1323.75874401748,om11_2,CJM,tun29,C
2031,186,1548.65446156692,om11_2,CJM,tun29,C
2032,186,1873.79256063438,om11_2,CJM,tun29,C
2033,186,2037.1581408036,om11_2,CJM,tun29,C
2034,186,2055.86008030115,om11_2,CJM,tun29,C
2035,186,2031.19344691405,om11_2,CJM,tun29,C
2036,186,2005.12284469911,om11_2,CJM,tun29,C
2037,186,2004.54474099571,om11_2,CJM,tun29,C
2038,186,2040.55102634189,om11_2,CJM,tun29,C
2039,186,2085.59266101624,om11_2,CJM,tun29,C
2040,186,2011.51697146239,om11_2,CJM,tun29,C
2041,186,2085.12966612735,om11_2,CJM,tun29,C
2042,186,1716.36356134982,om11_2,CJM,tun29,C
2043,186,1482.65521436566,om11_2,CJM,tun29,C
2044,186,1646.11946438789,om11_2,CJM,tun29,C
2045,186,1810.69489903455,om11_2,CJM,tun29,C
2046,186,1894.0375909024,om11_2,CJM,tun29,C
2047,186,1569.31373748233,om11_2,CJM,tun29,C
2048,186,1362.02864946452,om11_2,CJM,tun29,C
2049,186,1325.17711361535,om11_2,CJM,tun29,C
2050,186,1206.45746679336,om11_2,CJM,tun29,C
2025,246,1385.8907626811,om11_2,CJM,tun29,C
2026,246,1227.6723576392,om11_2,CJM,tun29,C
2027,246,1123.92194046942,om11_2,CJM,tun29,C
2028,246,972.469172485891,om11_2,CJM,tun29,C
2029,246,1148.34862322608,om11_2,CJM,tun29,C
2030,246,1432.08642093712,om11_2,CJM,tun29,C
2031,246,1655.46926799249,om11_2,CJM,tun29,C
2032,246,1999.75212501827,om11_2,CJM,tun29,C
2033,246,1905.24796356429,om11_2,CJM,tun29,C
2034,246,1639.70867693709,om11_2,CJM,tun29,C
2035,246,1407.01086016552,om11_2,CJM,tun29,C
2036,246,1199.04536782077,om11_2,CJM,tun29,C
2037,246,1005.10235089457,om11_2,CJM,tun29,C
2038,246,839.405282906138,om11_2,CJM,tun29,C
2039,246,731.336702857674,om11_2,CJM,tun29,C
2040,246,618.817766025045,om11_2,CJM,tun29,C
2041,246,532.546264398085,om11_2,CJM,tun29,C
2042,246,76.0326404460461,om11_2,CJM,tun29,C
2043,246,1.01228591158611e-05,om11_2,CJM,tun29,C
2044,246,1.01398600925679e-05,om11_2,CJM,tun29,C
2045,246,1.01517314264344e-05,om11_2,CJM,tun29,C
2046,246,1.01661365700355e-05,om11_2,CJM,tun29,C
2047,246,1.01407095648452e-05,om11_2,CJM,tun29,C
2048,246,1.01491771170633e-05,om11_2,CJM,tun29,C
2049,246,1.01132709150452e-05,om11_2,CJM,tun29,C
2050,246,1.01162195721701e-05,om11_2,CJM,tun29,C
2025,327,1385.8907626811,om11_2,CJM,tun29,C
2026,327,1215.26927050821,om11_2,CJM,tun29,C
2027,327,1134.54371032815,om11_2,CJM,tun29,C
2028,327,1129.73451274043,om11_2,CJM,tun29,C
2029,327,1350.98436551879,om11_2,CJM,tun29,C
2030,327,1622.13815985726,om11_2,CJM,tun29,C
2031,327,1972.62629094137,om11_2,CJM,tun29,C
2032,327,1665.41619397502,om11_2,CJM,tun29,C
2033,327,1404.87657021353,om11_2,CJM,tun29,C
2034,327,1324.30238813918,om11_2,CJM,tun29,C
2035,327,1209.99578497774,om11_2,CJM,tun29,C
2036,327,1228.36448761464,om11_2,CJM,tun29,C
2037,327,1357.81101018143,om11_2,CJM,tun29,C
2038,327,1633.28732234287,om11_2,CJM,tun29,C
2039,327,1953.35475016599,om11_2,CJM,tun29,C
2040,327,2042.65911060967,om11_2,CJM,tun29,C
2041,327,2061.73207994606,om11_2,CJM,tun29,C
2042,327,1719.34756677595,om11_2,CJM,tun29,C
2043,327,1508.83146448779,om11_2,CJM,tun29,C
2044,327,1267.37758940841,om11_2,CJM,tun29,C
2045,327,1087.56038843606,om11_2,CJM,tun29,C
2046,327,928.039297138522,om11_2,CJM,tun29,C
2047,327,770.306295273069,om11_2,CJM,tun29,C
2048,327,672.167251077048,om11_2,CJM,tun29,C
2049,327,549.703119341047,om11_2,CJM,tun29,C
2050,327,484.6552961683,om11_2,CJM,tun29,C
2025,344,1385.8907626811,om11_2,CJM,tun29,C
2026,344,1223.58737918911,om11_2,CJM,tun29,C
2027,344,1145.83896583559,om11_2,CJM,tun29,C
2028,344,1395.38647301848,om11_2,CJM,tun29,C
2029,344,1662.18423617615,om11_2,CJM,tun29,C
2030,344,1967.04054836395,om11_2,CJM,tun29,C
2031,344,2073.7982633261,om11_2,CJM,tun29,C
2032,344,1709.84532853439,om11_2,CJM,tun29,C
2033,344,1475.48749892952,om11_2,CJM,tun29,C
2034,344,1254.65182364033,om11_2,CJM,tun29,C
2035,344,1276.40903079455,om11_2,CJM,tun29,C
2036,344,1073.14490774032,om11_2,CJM,tun29,C
2037,344,928.919759723439,om11_2,CJM,tun29,C
2038,344,955.816612929823,om11_2,CJM,tun29,C
2039,344,1000.97297923079,om11_2,CJM,tun29,C
2040,344,934.888007885092,om11_2,CJM,tun29,C
2041,344,864.979501096163,om11_2,CJM,tun29,C
2042,344,742.433902845759,om11_2,CJM,tun29,C
2043,344,744.260066524269,om11_2,CJM,tun29,C
2044,344,703.290858736408,om11_2,CJM,tun29,C
2045,344,694.258713846713,om11_2,CJM,tun29,C
2046,344,574.957903026354,om11_2,CJM,tun29,C
2047,344,545.691728301026,om11_2,CJM,tun29,C
2048,344,458.710412289977,om11_2,CJM,tun29,C
2049,344,430.572793807203,om11_2,CJM,tun29,C
2050,344,408.398988082193,om11_2,CJM,tun29,C
2025,348,1385.8907626811,om11_2,CJM,tun29,C
2026,348,1217.46570047007,om11_2,CJM,tun29,C
2027,348,1157.88615233128,om11_2,CJM,tun29,C
2028,348,975.826311155218,om11_2,CJM,tun29,C
2029,348,1090.50740017511,om11_2,CJM,tun29,C
2030,348,1231.5615558136,om11_2,CJM,tun29,C
2031,348,1355.75544140252,om11_2,CJM,tun29,C
2032,348,1129.35179607484,om11_2,CJM,tun29,C
2033,348,1021.81868657835,om11_2,CJM,tun29,C
2034,348,1203.56886038747,om11_2,CJM,tun29,C
2035,348,1426.62753005732,om11_2,CJM,tun29,C
2036,348,1463.50912764187,om11_2,CJM,tun29,C
2037,348,1284.49645942124,om11_2,CJM,tun29,C
2038,348,1091.07050312549,om11_2,CJM,tun29,C
2039,348,960.099120919292,om11_2,CJM,tun29,C
2040,348,884.560079107497,om11_2,CJM,tun29,C
2041,348,777.720433557231,om11_2,CJM,tun29,C
2042,348,650.254210310508,om11_2,CJM,tun29,C
2043,348,545.496584143742,om11_2,CJM,tun29,C
2044,348,464.145997467851,om11_2,CJM,tun29,C
2045,348,410.16164461676,om11_2,CJM,tun29,C
2046,348,371.940972866103,om11_2,CJM,tun29,C
2047,348,441.56113573085,om11_2,CJM,tun29,C
2048,348,535.870124362188,om11_2,CJM,tun29,C
2049,348,642.903910682492,om11_2,CJM,tun29,C
2050,348,781.06884909393,om11_2,CJM,tun29,C
2025,367,1385.8907626811,om11_2,CJM,tun29,C
2026,367,1227.76958057183,om11_2,CJM,tun29,C
2027,367,1138.66662004739,om11_2,CJM,tun29,C
2028,367,1248.17504921287,om11_2,CJM,tun29,C
2029,367,1559.07832566881,om11_2,CJM,tun29,C
2030,367,1804.7257670092,om11_2,CJM,tun29,C
2031,367,2022.86935004997,om11_2,CJM,tun29,C
2032,367,2054.3555800188,om11_2,CJM,tun29,C
2033,367,1941.6541341795,om11_2,CJM,tun29,C
2034,367,1884.25875185464,om11_2,CJM,tun29,C
2035,367,1916.95297820907,om11_2,CJM,tun29,C
2036,367,2014.83453023214,om11_2,CJM,tun29,C
2037,367,2001.6844503194,om11_2,CJM,tun29,C
2038,367,2069.68886358672,om11_2,CJM,tun29,C
2039,367,2039.57579756281,om11_2,CJM,tun29,C
2040,367,2069.1729279005,om11_2,CJM,tun29,C
2041,367,2023.95519421969,om11_2,CJM,tun29,C
2042,367,2074.57536145702,om11_2,CJM,tun29,C
2043,367,2057.84252095723,om11_2,CJM,tun29,C
2044,367,2040.1468848915,om11_2,CJM,tun29,C
2045,367,2008.91559620979,om11_2,CJM,tun29,C
2046,367,1754.23494936411,om11_2,CJM,tun29,C
2047,367,1594.063092858,om11_2,CJM,tun29,C
2048,367,1382.89363451485,om11_2,CJM,tun29,C
2049,367,1168.99367377072,om11_2,CJM,tun29,C
2050,367,978.039718944503,om11_2,CJM,tun29,C
2025,397,1385.8907626811,om11_2,CJM,tun29,C
2026,397,1219.03529499018,om11_2,CJM,tun29,C
2027,397,1140.5774345825,om11_2,CJM,tun29,C
2028,397,1095.71217512108,om11_2,CJM,tun29,C
2029,397,1354.67712102394,om11_2,CJM,tun29,C
2030,397,1590.05152576534,om11_2,CJM,tun29,C
2031,397,1540.31281402898,om11_2,CJM,tun29,C
2032,397,1311.66403394171,om11_2,CJM,tun29,C
2033,397,1114.40101363141,om11_2,CJM,tun29,C
2034,397,979.964726618115,om11_2,CJM,tun29,C
2035,397,818.007578688541,om11_2,CJM,tun29,C
2036,397,716.057485295802,om11_2,CJM,tun29,C
2037,397,630.305779729762,om11_2,CJM,tun29,C
2038,397,530.570010774572,om11_2,CJM,tun29,C
2039,397,455.503704241404,om11_2,CJM,tun29,C
2040,397,548.280877039717,om11_2,CJM,tun29,C
2041,397,602.263081081312,om11_2,CJM,tun29,C
2042,397,714.138784637277,om11_2,CJM,tun29,C
2043,397,843.6378461293,om11_2,CJM,tun29,C
2044,397,1038.29995637525,om11_2,CJM,tun29,C
2045,397,1114.48550956389,om11_2,CJM,tun29,C
2046,397,1292.52558172143,om11_2,CJM,tun29,C
2047,397,1182.2568868438,om11_2,CJM,tun29,C
2048,397,1227.75954250639,om11_2,CJM,tun29,C
2049,397,1096.70790416385,om11_2,CJM,tun29,C
2050,397,1096.73236617007,om11_2,CJM,tun29,C
2025,498,1385.8907626811,om11_2,CJM,tun29,C
2026,498,1211.18746792151,om11_2,CJM,tun29,C
2027,498,1134.73509978528,om11_2,CJM,tun29,C
2028,498,1023.50546265472,om11_2,CJM,tun29,C
2029,498,1058.30066910125,om11_2,CJM,tun29,C
2030,498,1124.36935508343,om11_2,CJM,tun29,C
2031,498,1035.04688155054,om11_2,CJM,tun29,C
2032,498,925.260024087137,om11_2,CJM,tun29,C
2033,498,1119.70121174027,om11_2,CJM,tun29,C
2034,498,1278.41298107183,om11_2,CJM,tun29,C
2035,498,1536.93986409509,om11_2,CJM,tun29,C
2036,498,1515.2009637141,om11_2,CJM,tun29,C
2037,498,1867.48906051891,om11_2,CJM,tun29,C
2038,498,2036.57043246993,om11_2,CJM,tun29,C
2039,498,2069.83115473612,om11_2,CJM,tun29,C
2040,498,1908.98748834811,om11_2,CJM,tun29,C
2041,498,1587.98216548344,om11_2,CJM,tun29,C
2042,498,1466.55119072537,om11_2,CJM,tun29,C
2043,498,1422.90963167086,om11_2,CJM,tun29,C
2044,498,1295.20678167264,om11_2,CJM,tun29,C
2045,498,1212.80697596861,om11_2,CJM,tun29,C
2046,498,1104.16014630678,om11_2,CJM,tun29,C
2047,498,1169.04268913215,om11_2,CJM,tun29,C
2048,498,1376.90092933025,om11_2,CJM,tun29,C
2049,498,1656.72402196568,om11_2,CJM,tun29,C
2050,498,1957.93148784793,om11_2,CJM,tun29,C
2025,37,8593.12324912998,om11_2,CJM,tun45,SB
2026,37,9928.25804698709,om11_2,CJM,tun45,SB
2027,37,10947.6436426018,om11_2,CJM,tun45,SB
2028,37,10751.1328607559,om11_2,CJM,tun45,SB
2029,37,9778.12227990473,om11_2,CJM,tun45,SB
2030,37,8788.79690061087,om11_2,CJM,tun45,SB
2031,37,7762.45626089052,om11_2,CJM,tun45,SB
2032,37,6540.11315416036,om11_2,CJM,tun45,SB
2033,37,6104.89395600044,om11_2,CJM,tun45,SB
2034,37,6096.63302501418,om11_2,CJM,tun45,SB
2035,37,5017.30460726177,om11_2,CJM,tun45,SB
2036,37,4661.66417299934,om11_2,CJM,tun45,SB
2037,37,4759.57595249037,om11_2,CJM,tun45,SB
2038,37,5177.40182975426,om11_2,CJM,tun45,SB
2039,37,7238.620510802,om11_2,CJM,tun45,SB
2040,37,11129.2500267919,om11_2,CJM,tun45,SB
2041,37,13736.5466283399,om11_2,CJM,tun45,SB
2042,37,14234.9644965817,om11_2,CJM,tun45,SB
2043,37,14587.6504755624,om11_2,CJM,tun45,SB
2044,37,15098.6435290004,om11_2,CJM,tun45,SB
2045,37,15021.0244013518,om11_2,CJM,tun45,SB
2046,37,14990.2236760965,om11_2,CJM,tun45,SB
2047,37,14943.1079431601,om11_2,CJM,tun45,SB
2048,37,14037.9925716628,om11_2,CJM,tun45,SB
2049,37,12857.271233202,om11_2,CJM,tun45,SB
2050,37,12850.5172049741,om11_2,CJM,tun45,SB
2025,65,7734.49472637435,om11_2,CJM,tun45,SB
2026,65,9003.94735926813,om11_2,CJM,tun45,SB
2027,65,10404.6221252282,om11_2,CJM,tun45,SB
2028,65,11084.0743798866,om11_2,CJM,tun45,SB
2029,65,11125.93485538,om11_2,CJM,tun45,SB
2030,65,11498.8627802179,om11_2,CJM,tun45,SB
2031,65,12497.0582435642,om11_2,CJM,tun45,SB
2032,65,14504.6145228345,om11_2,CJM,tun45,SB
2033,65,16358.5639098147,om11_2,CJM,tun45,SB
2034,65,16747.2579427043,om11_2,CJM,tun45,SB
2035,65,14822.1020227732,om11_2,CJM,tun45,SB
2036,65,13788.2509143206,om11_2,CJM,tun45,SB
2037,65,13442.1060848407,om11_2,CJM,tun45,SB
2038,65,13196.7903647619,om11_2,CJM,tun45,SB
2039,65,12675.20428159,om11_2,CJM,tun45,SB
2040,65,12601.0192529329,om11_2,CJM,tun45,SB
2041,65,12339.7773121504,om11_2,CJM,tun45,SB
2042,65,11410.9979035972,om11_2,CJM,tun45,SB
2043,65,11141.1981866978,om11_2,CJM,tun45,SB
2044,65,10543.8036163895,om11_2,CJM,tun45,SB
2045,65,9530.10139174454,om11_2,CJM,tun45,SB
2046,65,8474.6150610264,om11_2,CJM,tun45,SB
2047,65,7048.84359203776,om11_2,CJM,tun45,SB
2048,65,5766.65941689662,om11_2,CJM,tun45,SB
2049,65,4274.24953288108,om11_2,CJM,tun45,SB
2050,65,2819.53423604334,om11_2,CJM,tun45,SB
2025,110,9634.882166157,om11_2,CJM,tun45,SB
2026,110,10526.7308190915,om11_2,CJM,tun45,SB
2027,110,10666.1053420329,om11_2,CJM,tun45,SB
2028,110,11684.5576371763,om11_2,CJM,tun45,SB
2029,110,13565.479670723,om11_2,CJM,tun45,SB
2030,110,15418.2034682572,om11_2,CJM,tun45,SB
2031,110,16152.7615039301,om11_2,CJM,tun45,SB
2032,110,15627.865042824,om11_2,CJM,tun45,SB
2033,110,15067.79173028,om11_2,CJM,tun45,SB
2034,110,14552.9720846994,om11_2,CJM,tun45,SB
2035,110,12752.0620611432,om11_2,CJM,tun45,SB
2036,110,11320.7422082406,om11_2,CJM,tun45,SB
2037,110,10222.5689661784,om11_2,CJM,tun45,SB
2038,110,8478.49255391331,om11_2,CJM,tun45,SB
2039,110,6806.13833256958,om11_2,CJM,tun45,SB
2040,110,5494.6535672991,om11_2,CJM,tun45,SB
2041,110,4492.32315208757,om11_2,CJM,tun45,SB
2042,110,3431.97853333928,om11_2,CJM,tun45,SB
2043,110,3195.93151032249,om11_2,CJM,tun45,SB
2044,110,2901.62456386344,om11_2,CJM,tun45,SB
2045,110,2217.86137464057,om11_2,CJM,tun45,SB
2046,110,1623.38354750255,om11_2,CJM,tun45,SB
2047,110,1318.19673857127,om11_2,CJM,tun45,SB
2048,110,1000.52675479372,om11_2,CJM,tun45,SB
2049,110,726.120482236114,om11_2,CJM,tun45,SB
2050,110,455.776160611101,om11_2,CJM,tun45,SB
2025,151,6742.27315938003,om11_2,CJM,tun45,SB
2026,151,7463.62896173338,om11_2,CJM,tun45,SB
2027,151,7919.34604365933,om11_2,CJM,tun45,SB
2028,151,8035.26491934827,om11_2,CJM,tun45,SB
2029,151,9728.66607020153,om11_2,CJM,tun45,SB
2030,151,12663.4690445722,om11_2,CJM,tun45,SB
2031,151,15776.0317988471,om11_2,CJM,tun45,SB
2032,151,17258.7793882242,om11_2,CJM,tun45,SB
2033,151,17856.9033904955,om11_2,CJM,tun45,SB
2034,151,17767.679311934,om11_2,CJM,tun45,SB
2035,151,15877.141060068,om11_2,CJM,tun45,SB
2036,151,14597.335675993,om11_2,CJM,tun45,SB
2037,151,14145.8028020444,om11_2,CJM,tun45,SB
2038,151,15127.7212938926,om11_2,CJM,tun45,SB
2039,151,16063.2694874892,om11_2,CJM,tun45,SB
2040,151,16174.9682771129,om11_2,CJM,tun45,SB
2041,151,17037.0113159865,om11_2,CJM,tun45,SB
2042,151,17986.7157823831,om11_2,CJM,tun45,SB
2043,151,19847.2880130333,om11_2,CJM,tun45,SB
2044,151,23403.5026497669,om11_2,CJM,tun45,SB
2045,151,27247.7605085134,om11_2,CJM,tun45,SB
2046,151,29683.9133438683,om11_2,CJM,tun45,SB
2047,151,32154.9149031166,om11_2,CJM,tun45,SB
2048,151,34787.9107894492,om11_2,CJM,tun45,SB
2049,151,36213.9096804176,om11_2,CJM,tun45,SB
2050,151,36106.1473624879,om11_2,CJM,tun45,SB
2025,158,7236.77187172129,om11_2,CJM,tun45,SB
2026,158,6437.3849419092,om11_2,CJM,tun45,SB
2027,158,6127.97947716096,om11_2,CJM,tun45,SB
2028,158,6046.83818971254,om11_2,CJM,tun45,SB
2029,158,5615.05779930223,om11_2,CJM,tun45,SB
2030,158,4964.2015166183,om11_2,CJM,tun45,SB
2031,158,4652.55846045377,om11_2,CJM,tun45,SB
2032,158,4633.71057263211,om11_2,CJM,tun45,SB
2033,158,4358.80753433529,om11_2,CJM,tun45,SB
2034,158,3861.16836901514,om11_2,CJM,tun45,SB
2035,158,3003.55166179546,om11_2,CJM,tun45,SB
2036,158,2573.04475239168,om11_2,CJM,tun45,SB
2037,158,2709.43819845553,om11_2,CJM,tun45,SB
2038,158,2894.68933109822,om11_2,CJM,tun45,SB
2039,158,2860.61625046861,om11_2,CJM,tun45,SB
2040,158,2776.18781238182,om11_2,CJM,tun45,SB
2041,158,3080.07763278893,om11_2,CJM,tun45,SB
2042,158,3334.01800577102,om11_2,CJM,tun45,SB
2043,158,3403.44619114405,om11_2,CJM,tun45,SB
2044,158,3896.18345395905,om11_2,CJM,tun45,SB
2045,158,4769.72763140145,om11_2,CJM,tun45,SB
2046,158,5677.79396316347,om11_2,CJM,tun45,SB
2047,158,7185.31044627107,om11_2,CJM,tun45,SB
2048,158,8781.90140529825,om11_2,CJM,tun45,SB
2049,158,11342.519691886,om11_2,CJM,tun45,SB
2050,158,13672.5827160925,om11_2,CJM,tun45,SB
2025,165,7753.47260672735,om11_2,CJM,tun45,SB
2026,165,7970.5351798997,om11_2,CJM,tun45,SB
2027,165,8032.56561069591,om11_2,CJM,tun45,SB
2028,165,8156.92106494057,om11_2,CJM,tun45,SB
2029,165,7847.73220197025,om11_2,CJM,tun45,SB
2030,165,7377.6751883537,om11_2,CJM,tun45,SB
2031,165,6893.63867419426,om11_2,CJM,tun45,SB
2032,165,6500.62235917851,om11_2,CJM,tun45,SB
2033,165,6517.02313170041,om11_2,CJM,tun45,SB
2034,165,6545.72719665328,om11_2,CJM,tun45,SB
2035,165,5452.2406338702,om11_2,CJM,tun45,SB
2036,165,5093.98313543335,om11_2,CJM,tun45,SB
2037,165,7300.35434482136,om11_2,CJM,tun45,SB
2038,165,9963.33900218468,om11_2,CJM,tun45,SB
2039,165,10733.0786646841,om11_2,CJM,tun45,SB
2040,165,10978.485611477,om11_2,CJM,tun45,SB
2041,165,11059.6541257625,om11_2,CJM,tun45,SB
2042,165,10690.6597242343,om11_2,CJM,tun45,SB
2043,165,10595.4021988794,om11_2,CJM,tun45,SB
2044,165,9895.00477339882,om11_2,CJM,tun45,SB
2045,165,9048.00190879992,om11_2,CJM,tun45,SB
2046,165,8366.01982989601,om11_2,CJM,tun45,SB
2047,165,7301.69598921968,om11_2,CJM,tun45,SB
2048,165,6233.7319832467,om11_2,CJM,tun45,SB
2049,165,4678.46559606098,om11_2,CJM,tun45,SB
2050,165,3252.54669916275,om11_2,CJM,tun45,SB
2025,177,8041.24231146839,om11_2,CJM,tun45,SB
2026,177,8250.49003053428,om11_2,CJM,tun45,SB
2027,177,8755.71110959991,om11_2,CJM,tun45,SB
2028,177,9379.8612017013,om11_2,CJM,tun45,SB
2029,177,9186.38884634507,om11_2,CJM,tun45,SB
2030,177,8514.32420817457,om11_2,CJM,tun45,SB
2031,177,8214.39742707108,om11_2,CJM,tun45,SB
2032,177,8035.53749936252,om11_2,CJM,tun45,SB
2033,177,7848.86720597566,om11_2,CJM,tun45,SB
2034,177,7491.86962443252,om11_2,CJM,tun45,SB
2035,177,5960.64988988606,om11_2,CJM,tun45,SB
2036,177,4988.99732817441,om11_2,CJM,tun45,SB
2037,177,4524.6896520955,om11_2,CJM,tun45,SB
2038,177,4276.13359511842,om11_2,CJM,tun45,SB
2039,177,4560.71898539751,om11_2,CJM,tun45,SB
2040,177,4637.29564757964,om11_2,CJM,tun45,SB
2041,177,4394.31350941407,om11_2,CJM,tun45,SB
2042,177,4444.15170604075,om11_2,CJM,tun45,SB
2043,177,5043.53108213712,om11_2,CJM,tun45,SB
2044,177,5385.46568550432,om11_2,CJM,tun45,SB
2045,177,5576.72831064166,om11_2,CJM,tun45,SB
2046,177,5655.78339456013,om11_2,CJM,tun45,SB
2047,177,5743.55112079533,om11_2,CJM,tun45,SB
2048,177,5711.14623459409,om11_2,CJM,tun45,SB
2049,177,5347.23968675592,om11_2,CJM,tun45,SB
2050,177,5250.30643734065,om11_2,CJM,tun45,SB
2025,186,7859.93258500356,om11_2,CJM,tun45,SB
2026,186,9790.27177052,om11_2,CJM,tun45,SB
2027,186,12361.7074345412,om11_2,CJM,tun45,SB
2028,186,13543.4342200185,om11_2,CJM,tun45,SB
2029,186,13908.0828080938,om11_2,CJM,tun45,SB
2030,186,14327.7920870155,om11_2,CJM,tun45,SB
2031,186,14551.5207803263,om11_2,CJM,tun45,SB
2032,186,14385.4200883528,om11_2,CJM,tun45,SB
2033,186,13563.8394132583,om11_2,CJM,tun45,SB
2034,186,12447.6163738186,om11_2,CJM,tun45,SB
2035,186,10188.6264345317,om11_2,CJM,tun45,SB
2036,186,8742.28983885032,om11_2,CJM,tun45,SB
2037,186,8061.86025501096,om11_2,CJM,tun45,SB
2038,186,6918.68186877962,om11_2,CJM,tun45,SB
2039,186,6438.30504216047,om11_2,CJM,tun45,SB
2040,186,6540.63819150996,om11_2,CJM,tun45,SB
2041,186,6190.01968291927,om11_2,CJM,tun45,SB
