mp,advice_stock,iter,year,advice,application_year,previous_advice,previous_year,exclusion,reduction,flag
tun29,CJM,14,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,14,2046,1962.84924390808,2047,2000,2045,none,0.0185753780459579,0
tun29,CJM,14,2047,1740.88675063923,2048,1962.84924390808,2046,none,0.113081783513296,0
tun29,CJM,14,2048,1766.08830894399,2049,1740.88675063923,2047,none,-0.0144762766995032,0
tun29,CJM,14,2049,1501.17506260239,2050,1766.08830894399,2048,none,0.15,0
tun29,CJM,15,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,15,2026,1119.51950577,2027,1177.25,2025,none,0.0490384321342083,0
tun29,CJM,15,2027,1030.23467341126,2028,1119.51950577,2026,none,0.0797528152913553,0
tun29,CJM,15,2028,1126.69949794867,2029,1030.23467341126,2027,none,-0.0936338360831936,0
tun29,CJM,15,2029,1264.69879870644,2030,1126.69949794867,2028,none,-0.122481017351137,0
tun29,CJM,15,2030,1300.04473082766,2031,1264.69879870644,2029,none,-0.0279481028663708,0
tun29,CJM,15,2031,1431.49634553139,2032,1300.04473082766,2030,none,-0.101113147560731,0
tun29,CJM,15,2032,1616.101732458,2033,1431.49634553139,2031,none,-0.128959733290887,0
tun29,CJM,15,2033,1743.00596826112,2034,1616.101732458,2032,none,-0.0785249054897739,0
tun29,CJM,15,2034,1730.72859232809,2035,1743.00596826112,2033,none,0.00704379454608828,0
tun29,CJM,15,2035,1512.72484367843,2036,1730.72859232809,2034,none,0.125960678997281,0
tun29,CJM,15,2036,1377.22192472932,2037,1512.72484367843,2035,none,0.0895753907363699,0
tun29,CJM,15,2037,1239.47029651467,2038,1377.22192472932,2036,none,0.100021373274116,0
tun29,CJM,15,2038,1487.36435581761,2039,1239.47029651467,2037,none,-0.2,0
tun29,CJM,15,2039,1784.83722698113,2040,1487.36435581761,2038,none,-0.2,0
tun29,CJM,15,2040,2000,2041,1784.83722698113,2039,none,-0.120550361549102,0
tun29,CJM,15,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,15,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,15,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,15,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,15,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,15,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,15,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,15,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,15,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,16,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,16,2026,1119.52060298627,2027,1177.25,2025,none,0.0490375001178446,0
tun29,CJM,16,2027,1030.79350303949,2028,1119.52060298627,2026,none,0.0792545485184439,0
tun29,CJM,16,2028,1143.84477409944,2029,1030.79350303949,2027,none,-0.109674023678451,0
tun29,CJM,16,2029,1232.00589055006,2030,1143.84477409944,2028,none,-0.0770743709696353,0
tun29,CJM,16,2030,1178.04877461014,2031,1232.00589055006,2029,none,0.0437961509387146,0
tun29,CJM,16,2031,1229.05196772742,2032,1178.04877461014,2030,none,-0.0432946361954794,0
tun29,CJM,16,2032,1169.97988046477,2033,1229.05196772742,2031,none,0.0480631322464551,0
tun29,CJM,16,2033,1013.32212272042,2034,1169.97988046477,2032,none,0.133897821971197,0
tun29,CJM,16,2034,861.323804312355,2035,1013.32212272042,2033,none,0.15,0
tun29,CJM,16,2035,763.27122946794,2036,861.323804312355,2034,none,0.113839388106424,0
tun29,CJM,16,2036,723.046125627433,2037,763.27122946794,2035,none,0.0527009302689772,0
tun29,CJM,16,2037,756.443567682516,2038,723.046125627433,2036,none,-0.0461899191093815,0
tun29,CJM,16,2038,806.311424573765,2039,756.443567682516,2037,none,-0.0659240940391985,0
tun29,CJM,16,2039,822.004602088646,2040,806.311424573765,2038,none,-0.0194629234271066,0
tun29,CJM,16,2040,728.776121536261,2041,822.004602088646,2039,none,0.113416008031463,0
tun29,CJM,16,2041,781.101537561464,2042,728.776121536261,2040,none,-0.0717990264484805,0
tun29,CJM,16,2042,819.893951436179,2043,781.101537561464,2041,none,-0.0496637274531842,0
tun29,CJM,16,2043,911.054429997991,2044,819.893951436179,2042,none,-0.111185694689087,0
tun29,CJM,16,2044,876.567144554806,2045,911.054429997991,2043,none,0.0378542536072865,0
tun29,CJM,16,2045,804.777088548133,2046,876.567144554806,2044,none,0.0818990951835566,0
tun29,CJM,16,2046,791.710524404963,2047,804.777088548133,2045,none,0.016236252658165,0
tun29,CJM,16,2047,827.593346340191,2048,791.710524404963,2046,none,-0.0453231589439802,0
tun29,CJM,16,2048,922.61278541052,2049,827.593346340191,2047,none,-0.114814165061291,0
tun29,CJM,16,2049,972.576720799732,2050,922.61278541052,2048,none,-0.0541548265743792,0
tun29,CJM,17,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,17,2026,1119.51987925982,2027,1177.25,2025,none,0.0490381148780447,0
tun29,CJM,17,2027,1343.42385511179,2028,1119.51987925982,2026,none,-0.2,0
tun29,CJM,17,2028,1612.10862613414,2029,1343.42385511179,2027,none,-0.2,0
tun29,CJM,17,2029,1812.68862605795,2030,1612.10862613414,2028,none,-0.124420896130804,0
tun29,CJM,17,2030,1540.78533214926,2031,1812.68862605795,2029,none,0.15,0
tun29,CJM,17,2031,1313.35494801328,2032,1540.78533214926,2030,none,0.147606794658887,0
tun29,CJM,17,2032,1499.78745309367,2033,1313.35494801328,2031,none,-0.141951347853378,0
tun29,CJM,17,2033,1799.7449437124,2034,1499.78745309367,2032,none,-0.2,0
tun29,CJM,17,2034,2000,2035,1799.7449437124,2033,none,-0.111268575576341,0
tun29,CJM,17,2035,2000,2036,2000,2034,none,0,0
tun29,CJM,17,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,17,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,17,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,17,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,17,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,17,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,17,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,17,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,17,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,17,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,17,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,17,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,17,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,17,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,18,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,18,2026,1119.52000819844,2027,1177.25,2025,none,0.049038005352782,0
tun29,CJM,18,2027,1109.97703307639,2028,1119.52000819844,2026,none,0.00852416665371025,0
tun29,CJM,18,2028,1331.97243969167,2029,1109.97703307639,2027,none,-0.2,0
tun29,CJM,18,2029,1598.36692763,2030,1331.97243969167,2028,none,-0.2,0
tun29,CJM,18,2030,1918.040313156,2031,1598.36692763,2029,none,-0.2,0
tun29,CJM,18,2031,1630.3342661826,2032,1918.040313156,2030,none,0.15,0
tun29,CJM,18,2032,1606.99733215727,2033,1630.3342661826,2031,none,0.0143142020071573,0
tun29,CJM,18,2033,1470.04591282179,2034,1606.99733215727,2032,none,0.0852219332260125,0
tun29,CJM,18,2034,1341.96493554154,2035,1470.04591282179,2033,none,0.0871271952550086,0
tun29,CJM,18,2035,1140.67019521031,2036,1341.96493554154,2034,none,0.15,0
tun29,CJM,18,2036,969.56966592876,2037,1140.67019521031,2035,none,0.15,0
tun29,CJM,18,2037,824.134216039446,2038,969.56966592876,2036,none,0.15,0
tun29,CJM,18,2038,700.514083633529,2039,824.134216039446,2037,none,0.15,0
tun29,CJM,18,2039,658.645698145995,2040,700.514083633529,2038,none,0.0597680852758378,0
tun29,CJM,18,2040,659.28037408715,2041,658.645698145995,2039,none,-0.00096360750998814,0
tun29,CJM,18,2041,678.3939889107,2042,659.28037408715,2040,none,-0.0289916332637921,0
tun29,CJM,18,2042,667.440191037866,2043,678.3939889107,2041,none,0.0161466611613439,0
tun29,CJM,18,2043,713.634442870718,2044,667.440191037866,2042,none,-0.0692110730716102,0
tun29,CJM,18,2044,709.896647561191,2045,713.634442870718,2043,none,0.00523768905336264,0
tun29,CJM,18,2045,749.082346076536,2046,709.896647561191,2044,none,-0.0551991598354005,0
tun29,CJM,18,2046,802.501319342207,2047,749.082346076536,2045,none,-0.0713125513442723,0
tun29,CJM,18,2047,812.625662047156,2048,802.501319342207,2046,none,-0.0126159826294714,0
tun29,CJM,18,2048,893.678000758449,2049,812.625662047156,2047,none,-0.0997412984806645,0
tun29,CJM,18,2049,985.436526536575,2050,893.678000758449,2048,none,-0.102675153355293,0
tun29,CJM,19,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,19,2026,1119.52070413478,2027,1177.25,2025,none,0.0490374141985293,0
tun29,CJM,19,2027,1224.13865334128,2028,1119.52070413478,2026,none,-0.0934488739869728,0
tun29,CJM,19,2028,1257.64965470175,2029,1224.13865334128,2027,none,-0.0273751680571466,0
tun29,CJM,19,2029,1509.1795856421,2030,1257.64965470175,2028,none,-0.2,0
tun29,CJM,19,2030,1811.01550277051,2031,1509.1795856421,2029,none,-0.2,0
tun29,CJM,19,2031,2000,2032,1811.01550277051,2030,none,-0.10435277717964,0
tun29,CJM,19,2032,2000,2033,2000,2031,none,0,0
tun29,CJM,19,2033,2000,2034,2000,2032,none,0,0
tun29,CJM,19,2034,2000,2035,2000,2033,none,0,0
tun29,CJM,19,2035,2000,2036,2000,2034,none,0,0
tun29,CJM,19,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,19,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,19,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,19,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,19,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,19,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,19,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,19,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,19,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,19,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,19,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,19,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,19,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,19,2049,1700,2050,2000,2048,none,0.15,0
tun29,CJM,20,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,20,2026,1119.51949027946,2027,1177.25,2025,none,0.0490384452924542,0
tun29,CJM,20,2027,1011.51653854293,2028,1119.51949027946,2026,none,0.0964725962114084,0
tun29,CJM,20,2028,1030.9884561657,2029,1011.51653854293,2027,none,-0.0192502217025774,0
tun29,CJM,20,2029,1145.00724125008,2030,1030.9884561657,2028,none,-0.110591718464452,0
tun29,CJM,20,2030,1230.35530692847,2031,1145.00724125008,2029,none,-0.0745393239480447,0
tun29,CJM,20,2031,1427.83457672131,2032,1230.35530692847,2030,none,-0.160505886942397,0
tun29,CJM,20,2032,1574.79056454868,2033,1427.83457672131,2031,none,-0.102922278409038,0
tun29,CJM,20,2033,1797.05532120984,2034,1574.79056454868,2032,none,-0.141139248395777,0
tun29,CJM,20,2034,1944.71182202418,2035,1797.05532120984,2033,none,-0.0821658070687164,0
tun29,CJM,20,2035,2000,2036,1944.71182202418,2034,none,-0.0284300107345863,0
tun29,CJM,20,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,20,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,20,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,20,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,20,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,20,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,20,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,20,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,20,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,20,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,20,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,20,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,20,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,20,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,21,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,21,2026,1119.52036828755,2027,1177.25,2025,none,0.0490376994796794,0
tun29,CJM,21,2027,1143.07765259039,2028,1119.52036828755,2026,none,-0.0210423007657115,0
tun29,CJM,21,2028,1371.69318310847,2029,1143.07765259039,2027,none,-0.2,0
tun29,CJM,21,2029,1646.03181973017,2030,1371.69318310847,2028,none,-0.2,0
tun29,CJM,21,2030,1720.77116397172,2031,1646.03181973017,2029,none,-0.0454057712285307,0
tun29,CJM,21,2031,1462.65548937596,2032,1720.77116397172,2030,none,0.15,0
tun29,CJM,21,2032,1243.25716596957,2033,1462.65548937596,2031,none,0.15,0
tun29,CJM,21,2033,1441.30827726407,2034,1243.25716596957,2032,none,-0.159300196866394,0
tun29,CJM,21,2034,1666.01426717264,2035,1441.30827726407,2033,none,-0.155904183340365,0
tun29,CJM,21,2035,1840.11273298774,2036,1666.01426717264,2034,none,-0.104499984931441,0
tun29,CJM,21,2036,2000,2037,1840.11273298774,2035,none,-0.0868899302450088,0
tun29,CJM,21,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,21,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,21,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,21,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,21,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,21,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,21,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,21,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,21,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,21,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,21,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,21,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,21,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,22,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,22,2026,1119.51973963636,2027,1177.25,2025,none,0.0490382334794111,0
tun29,CJM,22,2027,1162.00787300548,2028,1119.51973963636,2026,none,-0.0379521073767886,0
tun29,CJM,22,2028,1303.15389955526,2029,1162.00787300548,2027,none,-0.121467358207061,0
tun29,CJM,22,2029,1563.78467946631,2030,1303.15389955526,2028,none,-0.2,0
tun29,CJM,22,2030,1868.76777686863,2031,1563.78467946631,2029,none,-0.195028830635691,0
tun29,CJM,22,2031,1823.47466943071,2032,1868.76777686863,2030,none,0.0242368837897143,0
tun29,CJM,22,2032,2000,2033,1823.47466943071,2031,none,-0.0968071196867277,0
tun29,CJM,22,2033,2000,2034,2000,2032,none,0,0
tun29,CJM,22,2034,2000,2035,2000,2033,none,0,0
tun29,CJM,22,2035,2000,2036,2000,2034,none,0,0
tun29,CJM,22,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,22,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,22,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,22,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,22,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,22,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,22,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,22,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,22,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,22,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,22,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,22,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,22,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,22,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,23,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,23,2026,1119.52078889036,2027,1177.25,2025,none,0.0490373422039865,0
tun29,CJM,23,2027,1044.87436405846,2028,1119.52078889036,2026,none,0.0666771225444418,0
tun29,CJM,23,2028,1253.84923687016,2029,1044.87436405846,2027,none,-0.2,0
tun29,CJM,23,2029,1504.61908424419,2030,1253.84923687016,2028,none,-0.2,0
tun29,CJM,23,2030,1805.54290109303,2031,1504.61908424419,2029,none,-0.2,0
tun29,CJM,23,2031,2000,2032,1805.54290109303,2030,none,-0.107700071147163,0
tun29,CJM,23,2032,2000,2033,2000,2031,none,0,0
tun29,CJM,23,2033,2000,2034,2000,2032,none,0,0
tun29,CJM,23,2034,2000,2035,2000,2033,none,0,0
tun29,CJM,23,2035,2000,2036,2000,2034,none,0,0
tun29,CJM,23,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,23,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,23,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,23,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,23,2040,2000,2041,2000,2039,none,0,0
tun29,CJM,23,2041,2000,2042,2000,2040,none,0,0
tun29,CJM,23,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,23,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,23,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,23,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,23,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,23,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,23,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,23,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,24,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,24,2026,1119.52012331299,2027,1177.25,2025,none,0.0490379075701904,0
tun29,CJM,24,2027,999.448414301803,2028,1119.52012331299,2026,none,0.107252836738533,0
tun29,CJM,24,2028,1197.06852333661,2029,999.448414301803,2027,none,-0.197729173619091,0
tun29,CJM,24,2029,1310.88242655417,2030,1197.06852333661,2028,none,-0.0950771831342854,0
tun29,CJM,24,2030,1290.10333173562,2031,1310.88242655417,2029,none,0.0158512269274799,0
tun29,CJM,24,2031,1329.05859810018,2032,1290.10333173562,2030,none,-0.0301954621822111,0
tun29,CJM,24,2032,1450.09624687275,2033,1329.05859810018,2031,none,-0.0910702123635341,0
tun29,CJM,24,2033,1511.23724107166,2034,1450.09624687275,2032,none,-0.0421634042090395,0
tun29,CJM,24,2034,1412.44061432783,2035,1511.23724107166,2033,none,0.0653746639235593,0
tun29,CJM,24,2035,1213.76100560895,2036,1412.44061432783,2034,none,0.140664043998357,0
tun29,CJM,24,2036,1031.69685476761,2037,1213.76100560895,2035,none,0.15,0
tun29,CJM,24,2037,1135.56181517671,2038,1031.69685476761,2036,none,-0.10067391397883,0
tun29,CJM,24,2038,1227.60882351263,2039,1135.56181517671,2037,none,-0.081058562471648,0
tun29,CJM,24,2039,1473.13058821516,2040,1227.60882351263,2038,none,-0.2,0
tun29,CJM,24,2040,1767.75670585819,2041,1473.13058821516,2039,none,-0.2,0
tun29,CJM,24,2041,2000,2042,1767.75670585819,2040,none,-0.131377408085724,0
tun29,CJM,24,2042,2000,2043,2000,2041,none,0,0
tun29,CJM,24,2043,2000,2044,2000,2042,none,0,0
tun29,CJM,24,2044,2000,2045,2000,2043,none,0,0
tun29,CJM,24,2045,2000,2046,2000,2044,none,0,0
tun29,CJM,24,2046,2000,2047,2000,2045,none,0,0
tun29,CJM,24,2047,2000,2048,2000,2046,none,0,0
tun29,CJM,24,2048,2000,2049,2000,2047,none,0,0
tun29,CJM,24,2049,2000,2050,2000,2048,none,0,0
tun29,CJM,25,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,25,2026,1119.52021247123,2027,1177.25,2025,none,0.0490378318358619,0
tun29,CJM,25,2027,1147.13550568296,2028,1119.52021247123,2026,none,-0.0246670787218506,0
tun29,CJM,25,2028,1173.18734663435,2029,1147.13550568296,2027,none,-0.0227103431306264,0
tun29,CJM,25,2029,1352.0256629018,2030,1173.18734663435,2028,none,-0.152437985953823,0
tun29,CJM,25,2030,1622.43079548216,2031,1352.0256629018,2029,none,-0.2,0
tun29,CJM,25,2031,1790.67589818731,2032,1622.43079548216,2030,none,-0.103699401646993,0
tun29,CJM,25,2032,1695.10871270401,2033,1790.67589818731,2031,none,0.0533693370084688,0
tun29,CJM,25,2033,1973.43398220626,2034,1695.10871270401,2032,none,-0.164193167916808,0
tun29,CJM,25,2034,2000,2035,1973.43398220626,2033,none,-0.0134618224036245,0
tun29,CJM,25,2035,2000,2036,2000,2034,none,0,0
tun29,CJM,25,2036,2000,2037,2000,2035,none,0,0
tun29,CJM,25,2037,2000,2038,2000,2036,none,0,0
tun29,CJM,25,2038,2000,2039,2000,2037,none,0,0
tun29,CJM,25,2039,2000,2040,2000,2038,none,0,0
tun29,CJM,25,2040,1890.47269859973,2041,2000,2039,none,0.0547636507001338,0
tun29,CJM,25,2041,1939.2637699647,2042,1890.47269859973,2040,none,-0.0258089267309227,0
tun29,CJM,25,2042,1733.73703705149,2043,1939.2637699647,2041,none,0.105981835012036,0
tun29,CJM,25,2043,1641.99065393006,2044,1733.73703705149,2042,none,0.0529182806623635,0
tun29,CJM,25,2044,1395.69205584055,2045,1641.99065393006,2043,none,0.15,0
tun29,CJM,25,2045,1421.16060819101,2046,1395.69205584055,2044,none,-0.0182479740024915,0
tun29,CJM,25,2046,1396.90237815692,2047,1421.16060819101,2045,none,0.0170693093337062,0
tun29,CJM,25,2047,1382.94653438514,2048,1396.90237815692,2046,none,0.00999056483116145,0
tun29,CJM,25,2048,1427.23279187791,2049,1382.94653438514,2047,none,-0.0320231161448723,0
tun29,CJM,25,2049,1427.66822940915,2050,1427.23279187791,2048,none,-0.000305092157161013,0
tun29,CJM,26,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,26,2026,1119.52066933299,2027,1177.25,2025,none,0.0490374437604636,0
tun29,CJM,26,2027,1005.02823723494,2028,1119.52066933299,2026,none,0.102269154321437,0
tun29,CJM,26,2028,1206.03388468193,2029,1005.02823723494,2027,none,-0.2,0
tun29,CJM,26,2029,1447.24066161831,2030,1206.03388468193,2028,none,-0.2,0
tun29,CJM,26,2030,1736.68879394198,2031,1447.24066161831,2029,none,-0.2,0
tun29,CJM,26,2031,2000,2032,1736.68879394198,2030,none,-0.151616804908584,0
tun29,CJM,26,2032,2000,2033,2000,2031,none,0,0
tun29,CJM,26,2033,2000,2034,2000,2032,none,0,0
tun29,CJM,26,2034,1768.87712457509,2035,2000,2033,none,0.115561437712457,0
tun29,CJM,26,2035,1503.54555588882,2036,1768.87712457509,2034,none,0.15,0
tun29,CJM,26,2036,1278.0137225055,2037,1503.54555588882,2035,none,0.15,0
tun29,CJM,26,2037,1086.31166412967,2038,1278.0137225055,2036,none,0.15,0
tun29,CJM,26,2038,923.364914510223,2039,1086.31166412967,2037,none,0.15,0
tun29,CJM,26,2039,784.86017733369,2040,923.364914510223,2038,none,0.15,0
tun29,CJM,26,2040,667.131150733636,2041,784.86017733369,2039,none,0.15,0
tun29,CJM,26,2041,567.061478123591,2042,667.131150733636,2040,none,0.15,0
tun29,CJM,26,2042,482.002256405052,2043,567.061478123591,2041,none,0.15,0
tun29,CJM,26,2043,494.014459736535,2044,482.002256405052,2042,none,-0.0249214670094577,0
tun29,CJM,26,2044,484.949414164306,2045,494.014459736535,2043,none,0.0183497575699767,0
tun29,CJM,26,2045,453.035337742904,2046,484.949414164306,2044,none,0.0658090833585163,0
tun29,CJM,26,2046,385.080037081468,2047,453.035337742904,2045,none,0.15,0
tun29,CJM,26,2047,390.923688310127,2048,385.080037081468,2046,none,-0.0151751601379999,0
tun29,CJM,26,2048,387.024212184138,2049,390.923688310127,2047,none,0.00997503155371538,0
tun29,CJM,26,2049,464.429054620966,2050,387.024212184138,2048,none,-0.2,0
tun29,CJM,27,2025,1177.25,2026,,,no_previous_advice,,
tun29,CJM,27,2026,1119.51954661658,2027,1177.25,2025,none,0.049038397437603,0
tun29,CJM,27,2027,1071.06203338675,2028,1119.51954661658,2026,none,0.0432842047075311,0
tun29,CJM,27,2028,1160.7902961793,2029,1071.06203338675,2027,none,-0.0837750382289548,0
tun29,CJM,27,2029,1392.94835541516,2030,1160.7902961793,2028,none,-0.2,0
tun29,CJM,27,2030,1671.5380264982,2031,1392.94835541516,2029,none,-0.2,0
tun29,CJM,27,2031,2000,2032,1671.5380264982,2030,none,-0.196502842468931,0
tun29,CJM,27,2032,2000,2033,2000,2031,none,0,0
tun29,CJM,27,2033,2000,2034,2000,2032,none,0,0
